Timestamp,Series_No,Product_No,Turning_Cut_Depth,Milling_Gear_Depth,Drilling_Surf_Quality,Drill_Pressure
Timestamp: 07/24/15 01:29:37,WK00001576,7919,0.6746600562547945,0.23083877942115866,0.3904971384332651,2.786596115572145
Timestamp: 07/24/15 01:32:05,WK00001576,5164,0.5875307554621134,0.32988433000835343,0.09001454298138356,1.973616107048296
Timestamp: 07/24/15 01:35:31,WK00001576,957,0.6732681762650227,0.30425276399194146,0.2093248728393544,2.6295334561381907
Timestamp: 07/24/15 01:36:49,WK00001576,7137,0.6321817200329574,0.2855189425581053,0.9089073952145634,1.97084698132278
Timestamp: 07/24/15 01:37:22,WK00001576,3074,0.6314913202829788,0.34230769986732845,0.2941951074805913,2.5557083678487147
Timestamp: 07/24/15 01:37:39,WK00001576,154,0.6316958831718613,0.30266778045304904,0.012763094109730769,1.6026236767581294
Timestamp: 07/24/15 01:41:19,WK00001576,538,0.6936639486319858,0.2839339590192128,0.3145986933022697,2.1970830307314184
Timestamp: 07/25/15 01:44:14,WK00001576,1352,0.6383117879364719,0.30942165004176697,0.2094695791217776,2.325030690628334
Timestamp: 07/25/15 01:47:40,WK00001576,1166,0.6724286160752337,0.2976126971647585,0.20867369456844967,2.240290338200207
Timestamp: 07/25/15 01:51:37,WK00001576,2071,0.641495297894707,0.30820107120043244,0.8074682912358642,2.852643153940639
Timestamp: 07/25/15 01:51:54,WK00001576,2976,0.6054427934198938,0.3569186772148789,0.29376098863332145,1.7789841555808432
Timestamp: 07/25/15 01:54:36,WK00001576,1784,0.6471983407676791,0.3130008353397868,0.7934317818408088,1.678767222427944
Timestamp: 07/25/15 01:58:23,WK00001576,6612,0.6379878966957412,0.32784413542332075,0.5270998690408143,2.4886576481852
Timestamp: 07/25/15 02:02:14,WK00001576,3545,0.5813205670937864,0.37005198761731617,0.29513569831634234,1.317426212435732
Timestamp: 07/26/15 02:03:41,WK00001576,6687,0.6506026081768335,0.30702235762370395,0.5284022255826236,1.852032117041258
Timestamp: 07/26/15 02:03:46,WK00001576,4010,0.7437196351961817,0.2526205100486463,0.6474954960169595,2.0210602530954467
Timestamp: 07/27/15 02:05:05,WK00001576,5064,0.6374227917152031,0.31721094786496984,0.08690335790928368,1.4149966693492786
Timestamp: 07/27/15 02:10:19,WK00001576,3845,0.6055638264624827,0.27558685076900397,0.6459760800515154,1.6542575300528002
Timestamp: 07/27/15 02:14:52,WK00001576,2239,0.6970699207318807,0.2382330106628667,0.3169139938210417,1.6711049003290883
Timestamp: 07/27/15 02:15:31,WK00001576,3971,0.7245077705486265,0.2484575696525969,0.6458313737690922,2.6182301187028374
Timestamp: 07/27/15 02:19:36,WK00001576,3345,0.5558823195158679,0.27322942361554714,0.2959315828696703,2.128623792445942
Timestamp: 07/28/15 02:24:53,YZ00001723,8753,0.5515711566326676,0.30987686108790724,0.7225980565946271,1.80910351657642
Timestamp: 07/28/15 02:29:44,YZ00001723,9553,0.5745282268375147,0.3741182251486414,0.97373580974018,1.680711849935843
Timestamp: 07/28/15 02:33:06,YZ00001723,8812,0.5278887405176578,0.28956218367647785,0.7198486372285854,1.6004186666516498
Timestamp: 07/28/15 02:38:21,YZ00001723,7643,0.5230218484529933,0.3144395852783647,0.3321805066166948,1.5986906512194596
Timestamp: 07/29/15 02:40:44,YZ00001723,8310,0.6521189305906755,0.3379932190064371,0.38181476148786997,3.7300467505392967
Timestamp: 07/29/15 02:43:06,YZ00001723,8375,0.587661164303776,0.3153771313448971,0.3781971044272887,3.691359149653168
Timestamp: 07/29/15 02:43:58,YZ00001723,9568,0.562085689121232,0.3775264114785515,0.9751105194232008,4.3428214477042415
Timestamp: 07/29/15 02:49:49,YZ00001723,9484,0.750129272381169,0.3477236499434917,0.9828523055328447,4.345903008542283
Timestamp: 07/29/15 02:50:20,YZ00001723,7666,0.5278887405176578,0.2937133310402437,0.3298652060979227,4.210494034870924
Timestamp: 07/29/15 02:53:41,YZ00001723,8276,0.5981049521266018,0.3329233944277923,0.3803676986636375,1.67889133226519
Timestamp: 07/29/15 02:58:02,YZ00001723,7559,0.5634767167656336,0.3409461942902069,0.32957579353307626,2.7497790243752496
Timestamp: 07/29/15 03:02:40,YZ00001723,8844,0.5347586442026311,0.2937610928209916,0.7195592246637387,2.128753083528811
Timestamp: 07/30/15 03:03:33,YZ00001723,8905,0.5225956757678212,0.27248587293007714,0.7176056898510249,1.0082947541418434
Timestamp: 07/30/15 03:08:15,YZ00001723,9197,0.5372645395914425,0.2979912535010565,0.7179674555570831,2.2872343640134516
Timestamp: 07/30/15 03:13:58,YZ00001723,7512,0.5856564479927266,0.3784993366419341,0.3323975660403297,1.3450680378069693
Timestamp: 07/30/15 03:19:29,YZ00001723,9917,0.5554544421399552,0.2658935678836421,0.990738797924912,4.292208499845448
Timestamp: 07/30/15 03:22:34,YZ00001723,9719,0.5521490467937609,0.3498729300771461,0.9874105534291772,1.4548146819976988
Timestamp: 07/30/15 03:28:22,YZ00001723,8237,0.6208029093388643,0.3201709989681097,0.3797888735339444,1.3010635186805262
Timestamp: 07/30/15 03:29:19,YZ00001723,7289,0.5908855868397875,0.3470137094000295,0.3318187409106367,2.13366340401896
Timestamp: 07/30/15 03:31:40,YZ00001723,4497,0.6053609682643408,0.3897970615694561,0.964040488817822,1.8783495240090669
Timestamp: 07/30/15 03:33:46,YZ00001723,4992,0.5951865215785437,0.400357721979264,0.9614357757342036,3.574398131054686
Timestamp: 07/31/15 03:34:41,YZ00001723,4365,0.6460664261158623,0.3807105301950765,0.9665728487602292,2.3111476129976407
Timestamp: 07/31/15 03:37:36,YZ00001723,9275,0.5432386282921842,0.3182487347059113,0.7189803995340458,1.918035784983068
Timestamp: 07/31/15 03:42:12,YZ00001723,7488,0.5562215529732648,0.3640740995528475,0.3304440312276158,4.881782979446089
Timestamp: 07/31/15 03:46:24,YZ00001723,8251,0.6578986845469785,0.3363445530932141,0.3819594677702933,3.5334279414113947
Timestamp: 07/31/15 03:51:04,YZ00001723,8655,0.5514006875585988,0.2962022505036608,0.7211509937703945,1.342116828306693
Timestamp: 07/31/15 03:56:02,YZ00001723,9234,0.5871318578287923,0.3381972384649403,0.7225980565946271,2.741900830378631
Timestamp: 07/31/15 03:57:02,YZ00001723,9670,0.5788632553910845,0.3876035575647389,0.9860358437461564,4.537535038798678
Timestamp: 07/31/15 03:59:50,YZ00001723,6701,0.6347643265051,0.3063218515060685,0.5269551627583909,3.310651883819389
Timestamp: 07/31/15 04:02:15,YZ00001723,8582,0.5557681052362418,0.3100071740946391,0.37783533872123054,2.4496768568131464
Timestamp: 07/31/15 04:06:18,YZ00001723,7709,0.5324146944341848,0.2842824431231881,0.3271157867318809,3.580240595641598
Timestamp: 07/31/15 04:11:13,YZ00001723,4796,0.5976890075858738,0.3914657756375609,0.961146363169357,1.399828962880966
Timestamp: 07/31/15 04:15:44,YZ00001723,9541,0.5882211552120921,0.35866758390251097,0.9749658131407776,3.3709335161266116
Timestamp: 07/31/15 04:18:24,YZ00001723,8360,0.5903281529675826,0.33033718244803695,0.3797888735339444,2.91211289106014
Timestamp: 08/01/15 04:18:46,YZ00001723,4925,0.5883285507287555,0.395469510097784,0.9623763665699546,4.312503799038327
Timestamp: 08/01/15 04:20:59,YZ00001723,9254,0.5540216495724068,0.32358508181416146,0.7205721686407015,4.6173713322419845
Timestamp: 08/01/15 04:24:36,YZ00001723,7641,0.5521712077733899,0.3421868212864233,0.3318187409106367,2.7483738065468324
Timestamp: 08/01/15 04:25:10,YZ00001723,7651,0.5397789584339575,0.2947487592747285,0.3301546186627692,3.2961349137946248
Timestamp: 08/01/15 04:27:00,YZ00001723,9921,0.5427877375912721,0.25911847083681394,0.9924752733139912,4.1328473278260835
Timestamp: 08/01/15 04:30:48,XK00001402,5667,0.6074048924624259,0.30465608569603464,0.6676820224150032,4.762907660630692
Timestamp: 08/01/15 04:31:04,XK00001402,370,0.5778813535244482,0.3196462090314973,0.3039627815441607,3.782747060220748
Timestamp: 08/01/15 04:37:01,XK00001402,6543,0.6668781430235533,0.29622583656822765,0.5231204462741751,3.5577525292855654
Timestamp: 08/01/15 04:40:43,XK00001402,3322,0.5986427820552889,0.2632772836715641,0.2964380548581516,4.114135909413982
Timestamp: 08/01/15 04:45:40,XK00001402,197,0.6441682529761059,0.28807685126038035,0.002952008161434309,4.944091258979571
Timestamp: 08/01/15 04:51:21,XK00001402,5377,0.6339886922180868,0.3199764139354332,0.4076448329004204,3.024093312273204
Timestamp: 08/02/15 04:55:50,XK00001402,5279,0.6402039946586358,0.2852765957446809,0.054706210070110166,4.842213526553919
Timestamp: 08/02/15 05:00:12,XK00001402,5594,0.6076188311503823,0.30021541938971064,0.6649326030489614,4.196301942950105
Timestamp: 08/02/15 05:02:46,XK00001402,5272,0.6095161519447679,0.3171578792196944,0.055668506848224816,3.415188375437339
Timestamp: 08/02/15 05:07:42,XK00001402,8022,0.7105830042333154,0.2764447938676232,0.3923059669635557,3.3908927145174967
Timestamp: 08/02/15 05:12:20,XK00001402,6023,0.6613677302042789,0.2933902019556779,0.19130894067765947,3.506652144241997
Timestamp: 08/02/15 05:15:07,XK00001402,6247,0.6530403159360174,0.3073130558694904,0.2085289882860264,4.8208669746293715
Timestamp: 08/03/15 05:18:02,XK00001402,6550,0.6517993010767964,0.31699867328386816,0.523699271403868,3.084282502356392
Timestamp: 08/03/15 05:21:54,XK00001402,2833,0.5744804954967754,0.3544946194290207,0.3194463537634486,3.8384789187168487
Timestamp: 08/03/15 05:23:26,XK00001402,2250,0.6844850413387505,0.24723109429512066,0.3164075218325604,3.504610233346199
Timestamp: 08/04/15 05:24:37,XK00001402,569,0.623564508338779,0.32196353987519044,0.6190607115207906,3.8283297587573033
Timestamp: 08/05/15 05:25:11,XK00001402,5845,0.6053464783930451,0.3056932828853619,0.6507513873714827,4.316015603311191
Timestamp: 08/05/15 05:30:06,XK00001402,6557,0.6386791487910902,0.3085206623753133,0.5238439776862912,4.809402018339228
Timestamp: 08/06/15 05:31:41,XK00001402,2351,0.6876105918118023,0.2496132868163727,0.3190845880573905,4.140804120718664
Timestamp: 08/06/15 05:35:32,XK00001402,5992,0.6394530783873627,0.301903591961083,0.18950011214736887,4.981759414780907
Timestamp: 08/06/15 05:36:19,XK00001402,2276,0.6832977242378613,0.22958871799911554,0.3172757595270999,3.2224931295732806
Timestamp: 08/06/15 05:38:20,XK00001402,2003,0.6518990254851267,0.3112749250651074,0.80594887527042,4.751432321844495
Timestamp: 08/06/15 05:44:01,XK00001402,246,0.6197630479870444,0.2761145889636873,0.009861733147144523,4.096213560702129
Timestamp: 08/06/15 05:46:20,XK00001402,6592,0.6600039776117284,0.3213031300673186,0.5256528062165818,3.2564180654671184
Timestamp: 08/06/15 05:49:58,XK00001402,3816,0.5701829701395006,0.2865702913861727,0.6489425588411921,3.9561183404102183
Timestamp: 08/06/15 05:54:00,XK00001402,2266,0.6961050657726512,0.2355795783990959,0.3161181092677139,3.1103292042439925
Timestamp: 08/07/15 05:59:26,XK00001402,7119,0.6454084154899566,0.3169868802515847,0.9102821048975844,3.0909034540994003
Timestamp: 08/08/15 06:01:38,XK00001402,2072,0.6300679035145043,0.3055612009237876,0.8050082844346689,3.613023556993336
Timestamp: 08/09/15 06:05:17,XK00001402,7132,0.6200528454129615,0.2984671023536927,0.9111503425921238,4.645866682809214
Timestamp: 08/09/15 06:10:36,XK00001402,2056,0.6483208796204223,0.3310488919463417,0.8073235849534409,4.811245981646447
Timestamp: 08/09/15 06:14:35,XK00001402,2146,0.6678080518225986,0.3127119060488428,0.8090600603425198,4.596799286516472
Timestamp: 08/09/15 06:20:05,XK00001402,322,0.58152768701878,0.33200589651614176,0.015367807193349244,3.6011170145414657
Timestamp: 08/09/15 06:21:16,XK00001402,3833,0.5808372872688015,0.2732264753574763,0.6484360868527108,3.9219604685162364
Timestamp: 08/09/15 06:21:31,XK00001402,1077,0.6726561922891157,0.2891105105400226,0.20686486603815904,4.953127351346537
Timestamp: 08/09/15 06:27:11,XK00001402,2343,0.6804483336648011,0.23488968601051546,0.3161181092677139,3.9424606169569225
Timestamp: 08/09/15 06:29:55,XK00001402,8033,0.7254538739097083,0.3406442926637512,0.386083596819356,3.748990124715883
Timestamp: 08/09/15 06:34:28,XK00001402,3414,0.5943316191720887,0.37834013070610784,0.2998386524950981,3.6840673166235898
Timestamp: 08/09/15 06:37:00,XK00001402,6555,0.6491016279796575,0.3143452410200973,0.5247122153808308,3.776442684585801
Timestamp: 08/09/15 06:39:10,WK00001576,865,0.6597388982015514,0.3010020146430151,0.33775169848999004,2.8216688474076053
Timestamp: 08/09/15 06:41:44,WK00001576,166,0.6303917947552349,0.3110319886000688,0.01523757153916835,1.2549056618701702
Timestamp: 08/09/15 06:45:11,WK00001576,9390,0.713861976873029,0.258233993415557,0.9840099557922308,2.264203547174777
Timestamp: 08/09/15 06:49:48,WK00001576,6927,0.6322072903940679,0.3026035084271043,0.9057962101424636,1.3739123122589902
Timestamp: 08/09/15 06:53:28,WK00001576,1653,0.6614478506690913,0.3083001326716132,0.5000397942276664,1.0620665414172223
Timestamp: 08/09/15 06:57:48,WK00001576,5588,0.6092093076114442,0.3023287307749005,0.6633408339423056,1.361144262692194
Timestamp: 08/09/15 07:01:20,WK00001576,2593,0.5668042730914568,0.2719681588128348,0.3201698851755649,2.379905042971381
Timestamp: 08/09/15 07:07:15,WK00001576,668,0.6281721851294146,0.3019513537418309,0.6275260290425508,2.5968026673292526
Timestamp: 08/09/15 07:10:53,WK00001576,76,0.6330596357644118,0.2858904230750332,0.009919615660113885,2.020292548531593
Timestamp: 08/09/15 07:16:17,WK00001576,3532,0.575663550870813,0.3612903542823449,0.2959315828696703,2.739588174393006
Timestamp: 08/09/15 07:18:32,WK00001576,2812,0.5871301531380516,0.3650558694904428,0.3193016474810254,2.7670159683089413
Timestamp: 08/09/15 07:22:41,WK00001576,1685,0.6380015342216667,0.3255574664635645,0.5024274478876501,2.0607335109433658
Timestamp: 08/09/15 07:24:05,WK00001576,6332,0.6321731965792541,0.29964522627880696,0.21511312413628444,2.3831941937161107
Timestamp: 08/09/15 07:25:57,WK00001576,2334,0.6928218314060859,0.24003144808608914,0.3169139938210417,3.0761889565870533
Timestamp: 08/09/15 07:31:39,WK00001576,3391,0.536966218711822,0.2915298511129675,0.2956421703048238,2.9224200089943624
Timestamp: 08/09/15 07:35:45,WK00001576,591,0.6205812995425748,0.3119695346666012,0.6205077743450231,2.4025918571083675
Timestamp: 08/09/15 07:39:24,WK00001576,3119,0.7521408074551809,0.3314127069922854,0.2981745302472306,1.2098069196815608
Timestamp: 08/09/15 07:44:18,WK00001576,148,0.6327272210699777,0.29120967028647243,0.016199868317283008,2.587637924033317
Timestamp: 08/09/15 07:45:36,WK00001576,3273,0.6621578543625879,0.28522588570586216,0.29578687658724706,1.4124850855394149
Timestamp: 08/10/15 07:49:43,WK00001576,3066,0.6267863738386794,0.33397533290747383,0.29173510067939595,1.0361096211140122
Timestamp: 08/10/15 07:54:32,WK00001576,6882,0.6507458021990511,0.3021258906196256,0.9056515038600402,2.651662796252848
Timestamp: 08/10/15 07:54:43,WK00001576,3108,0.7613717078160072,0.3504395852783647,0.29911512108298177,2.5855954329980477
Timestamp: 08/11/15 08:00:01,WK00001576,590,0.628964968605279,0.3130008353397868,0.6217377777456208,2.765056257174788
Timestamp: 08/11/15 08:03:07,WK00001576,5849,0.6292496519589739,0.29444626799665863,0.6514749187835991,1.0739180106289354
Timestamp: 08/12/15 08:09:01,WK00001576,1925,0.6555385402164957,0.3065282295710285,0.8032718090455897,2.8459989366043486
Timestamp: 08/12/15 08:13:31,WK00001576,1454,0.6666275534846722,0.3172463269618201,0.4981586125561642,1.1355813751183923
Timestamp: 08/12/15 08:17:19,WK00001576,1822,0.6293007926811944,0.3214269569062946,0.799147679996527,1.1549382086947524
Timestamp: 08/13/15 08:19:33,WK00001576,1114,0.6389859931244142,0.3053300574910324,0.20722663174421715,1.94587199708682
Timestamp: 08/13/15 08:20:47,WK00001576,1699,0.6599579509617297,0.3141093803744288,0.5028615667349198,2.0267698257338047
Timestamp: 08/13/15 08:26:01,WK00001576,3920,0.7229394550671933,0.2664378163235222,0.6436607795327434,2.286637700569594
Timestamp: 08/13/15 08:30:14,WK00001576,8041,0.7572804500383556,0.3318920937546067,0.3847812402775467,1.8070446015926689
Timestamp: 08/13/15 08:34:20,WK00001576,1315,0.6266585220331279,0.3193513832244116,0.20693721917937066,1.0508382820313833
Timestamp: 08/14/15 08:36:59,WK00001576,5106,0.6302213256811662,0.3031430396540711,0.08675865162686043,2.606496917924038
Timestamp: 08/14/15 08:39:48,WK00001576,789,0.6336392306162458,0.3022957102845069,0.3258857833312833,2.753090540496841
Timestamp: 08/14/15 08:43:41,WK00001576,314,0.6451603829871866,0.2779195125546656,0.01690169378703572,2.901347783020516
Timestamp: 08/15/15 08:47:13,WK00001576,6745,0.6556842912748246,0.3018959264900988,0.5315857637959353,1.1100057064718931
Timestamp: 08/15/15 08:49:37,WK00001576,3227,0.7032008409807655,0.2643003292221513,0.29622099543451674,2.601787425715016
Timestamp: 08/15/15 08:49:59,WK00001576,5101,0.6340654033014178,0.30416431624981577,0.08769924246261146,2.7178653320044672
Timestamp: 08/15/15 08:55:36,WK00001576,5603,0.649043668494474,0.2864228784826299,0.6627620088126125,2.5871097770615035
Timestamp: 08/15/15 08:56:11,WK00001576,2541,0.6142517828223997,0.25300378359785763,0.3195187069046602,2.1802602663706385
Timestamp: 08/15/15 08:57:46,WK00001576,5261,0.6323180952922125,0.2895586457667928,0.05514756423150108,2.9205898089959814
Timestamp: 08/15/15 09:02:30,YZ00001723,7439,0.5703005938006079,0.3784167854159501,0.329431087250653,1.28091759539911
Timestamp: 08/15/15 09:03:18,YZ00001723,7853,0.5756814501235902,0.2678453147265491,0.33037167808640416,2.123417580820605
Timestamp: 08/15/15 09:05:17,YZ00001723,7511,0.6046484075347331,0.3750734607635989,0.3322528597579064,3.7607317675242298
Timestamp: 08/15/15 09:10:54,YZ00001723,7678,0.5424979401653551,0.2921808264950125,0.33109520949852034,4.3707705869568105
Timestamp: 08/15/15 09:13:35,YZ00001723,8883,0.5134500099440293,0.2865431674119208,0.7203551092170667,1.4018936592546214
Timestamp: 08/16/15 09:14:36,YZ00001723,8493,0.5735403585532859,0.3190624539334677,0.3761712164733632,1.049519144897625
Timestamp: 08/16/15 09:19:35,YZ00001723,4664,0.6100173310225304,0.3787646798683112,0.9641128419590338,1.4462350193610047
Timestamp: 08/16/15 09:20:21,YZ00001723,8102,0.7460380146035175,0.3440642720259447,0.3836959431593722,3.3885265856764626
Timestamp: 08/16/15 09:25:13,YZ00001723,3605,0.6168718924908374,0.3695059702225935,0.6422860698497225,4.638387524744823
Timestamp: 08/16/15 09:30:27,YZ00001723,9341,0.6403846918771487,0.2602116849294875,0.9858187843225212,2.8318960861380686
Timestamp: 08/16/15 09:32:32,YZ00001723,8184,0.6346790919680656,0.3269802958085598,0.3823212334763513,3.3710581060792824
Timestamp: 08/16/15 09:36:35,YZ00001723,4912,0.6065337954939343,0.3989189720406861,0.9619422477226848,2.9727465479976036
Timestamp: 08/16/15 09:40:50,YZ00001723,9038,0.5269767309713898,0.264375214977151,0.7147115642025599,4.845623186270212
Timestamp: 08/16/15 09:44:50,YZ00001723,7600,0.5561397278177118,0.366764090216697,0.3330487443112342,4.964656843151662
Timestamp: 08/16/15 09:49:37,YZ00001723,5006,0.6086331221410917,0.4006938233993416,0.96215930714632,2.749783245390024
Timestamp: 08/17/15 09:50:55,YZ00001723,9589,0.5709824700968834,0.3757804530489903,0.9779322919304542,4.8253340285538036
Timestamp: 08/17/15 09:51:56,YZ00001723,9281,0.5409722419524392,0.3158488526362341,0.7176780429922365,4.2354442931625185
Timestamp: 08/17/15 09:54:45,YZ00001723,8519,0.6037048612097623,0.3246511719325832,0.3770394541679027,3.3935363700787313
Timestamp: 08/17/15 09:59:07,YZ00001723,3601,0.6116674716595165,0.3660706599184316,0.6418519510024527,4.703440604155645
Timestamp: 08/17/15 10:00:32,YZ00001723,8471,0.5830695797937325,0.3220107120043241,0.3765329821794213,2.778853694216626
Timestamp: 08/17/15 10:00:58,YZ00001723,9747,0.5234394976844619,0.3018941575352563,0.9858911374637332,1.7267795250656208
Timestamp: 08/17/15 10:05:09,YZ00001723,7571,0.5875546211324829,0.3694481843644048,0.33174638776942506,1.5318906318267975
Timestamp: 08/17/15 10:10:34,YZ00001723,8955,0.5148819501662074,0.28974910323817016,0.720282756075855,1.5214896713318848
Timestamp: 08/17/15 10:15:29,YZ00001723,8366,0.5880719947722818,0.33577612893715303,0.3782694575685003,4.237361754139313
Timestamp: 08/17/15 10:20:51,YZ00001723,8397,0.625286245986874,0.32576443418013856,0.3814529957818119,3.9144641463254177
Timestamp: 08/17/15 10:25:43,YZ00001723,4318,0.6659380060800637,0.3891248587293008,0.969901093255964,2.652562712601737
Timestamp: 08/17/15 10:30:33,YZ00001723,7301,0.5372219223229253,0.3396583951648568,0.331167562639732,4.262558091590799
Timestamp: 08/17/15 10:31:14,YZ00001723,4525,0.6040483563940109,0.3781160630927227,0.9644746076650921,4.244827308933342
Timestamp: 08/18/15 10:31:18,YZ00001723,3598,0.6085189078614656,0.36863092722716334,0.6405495944606435,2.5849548389928416
Timestamp: 08/18/15 10:34:14,YZ00001723,4760,0.5890598630565106,0.3853451918824629,0.9610740100281456,4.112651972660747
Timestamp: 08/18/15 10:38:01,YZ00001723,4883,0.5838707844418559,0.3893253402781191,0.9618698945814734,4.7968138320133535
Timestamp: 08/18/15 10:39:17,YZ00001723,9394,0.7156774725118621,0.2568660016706796,0.9827799523916332,3.2424991392180598
Timestamp: 08/18/15 10:40:23,XK00001402,3838,0.5748342188254683,0.28265972188098865,0.6480019680054411,4.550451023930664
Timestamp: 08/18/15 10:42:52,XK00001402,2104,0.6360513680143195,0.3130421109527788,0.8080471163655571,4.893621025430724
Timestamp: 08/18/15 10:47:50,XK00001402,5697,0.626215302440549,0.3108238415802663,0.671010266910738,3.4835192228563665
Timestamp: 08/18/15 10:48:50,XK00001402,2897,0.6266670454868314,0.3601529163186085,0.3188675286337557,4.747874686553395
Timestamp: 08/18/15 10:54:45,XK00001402,5435,0.6379427223911129,0.3125644931453,0.4090918957246529,4.7541541762055015
Timestamp: 08/19/15 10:59:14,XK00001402,21,0.6370128135920676,0.2858621197975529,0.006728842132681172,4.596209664765507
Timestamp: 08/19/15 11:02:49,XK00001402,5083,0.6548524021933688,0.2910893813571815,0.08755453618018823,4.623191751528985
Timestamp: 08/19/15 11:03:23,XK00001402,9361,0.7262891723726455,0.26352847525920103,0.9788728827662052,3.9958836003763674
Timestamp: 08/19/15 11:04:47,XK00001402,2391,0.739509049066682,0.28024097095965805,0.3211828291525276,3.9629513431324037
Timestamp: 08/19/15 11:07:03,XK00001402,3806,0.5611651561212604,0.28437855633629805,0.6490149119824037,4.7348165472461226
Timestamp: 08/19/15 11:09:00,XK00001402,1036,0.641864363440066,0.3223586064566852,0.2075160443090636,3.7622074022815823
Timestamp: 08/19/15 11:14:39,XK00001402,4258,0.5855371196408785,0.3785995774163432,0.6413454790139714,4.689806146295631
Timestamp: 08/19/15 11:18:54,XK00001402,2943,0.5839662471233344,0.3579541054493637,0.3015751278841771,3.959753234275052
Timestamp: 08/19/15 11:20:03,XK00001402,5056,0.6558155524618576,0.309187558350941,0.08748218303897662,4.819054098795891
Timestamp: 08/19/15 11:22:21,XK00001402,1596,0.654151774298946,0.31023477961770923,0.5006909724985711,3.718835015125986
Timestamp: 08/19/15 11:24:20,XK00001402,3424,0.5987962042219508,0.37834013070610784,0.2990427679417701,3.328206584144893
Timestamp: 08/19/15 11:27:32,XK00001402,6611,0.6546878995368924,0.3053247506265049,0.5270998690408143,4.992599920946995
Timestamp: 08/19/15 11:31:42,XK00001402,5026,0.6267181862090521,0.2971504102992482,0.08726512361534176,4.67276090845
Timestamp: 08/20/15 11:35:20,XK00001402,3300,0.5978765235673495,0.27027585868016313,0.2965827611405749,3.5794618884325984
Timestamp: 08/20/15 11:36:10,XK00001402,5084,0.6339545984032731,0.2927663505478847,0.08726512361534176,4.075798052609828
Timestamp: 08/20/15 11:39:43,XK00001402,6961,0.6468267181862092,0.29513498108201075,0.9062303289897332,3.6746358091948887
Timestamp: 08/20/15 11:42:00,XK00001402,1726,0.628325709577521,0.3103916269470788,0.5024274478876501,4.200601656644274
Timestamp: 08/21/15 11:45:02,XK00001402,3170,0.7133795493934143,0.2715813473539384,0.29933218050661664,3.9059289543799225
Timestamp: 08/21/15 11:49:13,XK00001402,8129,0.7067934767167658,0.32546489116013955,0.38333417745331416,3.286434701766652
Timestamp: 08/21/15 11:49:45,XK00001402,1575,0.6556374122794557,0.30746164807626164,0.500112147368878,3.6506214358994047
Timestamp: 08/21/15 11:50:28,XK00001402,954,0.6372190811716909,0.3093166920544445,0.21055487623995187,4.132218736706491
Timestamp: 08/21/15 11:52:03,XK00001402,169,0.628573742080291,0.2957841875092133,0.01604792672073857,3.177864980519967
Timestamp: 08/21/15 11:57:49,XK00001402,3216,0.7027465408983722,0.2271180777357378,0.2967274674229982,4.963061719668026
Timestamp: 08/21/15 11:59:22,XK00001402,6654,0.6715685995965566,0.3100991597464498,0.5269551627583909,3.2042554050419265
Timestamp: 08/21/15 12:00:39,XK00001402,457,0.5804545841975169,0.3259159746449806,0.3085210294404932,4.197119259441163
Timestamp: 08/21/15 12:03:25,XK00001402,8009,0.7700656305935165,0.2474846444892143,0.390135372727207,4.893036804978285
Timestamp: 08/21/15 12:07:10,XK00001402,6372,0.6298803875330286,0.3108556827674316,0.5161021915766473,3.4973315234715576
Timestamp: 08/21/15 12:08:08,XK00001402,1875,0.6480856322982074,0.3005709793130559,0.7998712114086431,4.466869890190301
Timestamp: 08/21/15 12:10:54,XK00001402,5676,0.6062295081967214,0.3120780305636087,0.6696355572277171,4.253994232753497
Timestamp: 08/21/15 12:16:53,XK00001402,2407,0.6685751626559082,0.26117812392511425,0.3212551822937392,4.853933264096022
Timestamp: 08/22/15 12:20:59,XK00001402,1185,0.652771827144359,0.31161220578841337,0.20729898488542875,4.518324720446042
Timestamp: 08/22/15 12:22:25,XK00001402,2610,0.5740091485069752,0.26364581593042113,0.3172757595270999,3.562267314685124
Timestamp: 08/22/15 12:23:54,WK00001576,6906,0.6223712248202973,0.3113757554911307,0.9053620912951936,1.827273524828104
Timestamp: 08/22/15 12:29:11,WK00001576,5928,0.5675125720942127,0.3226475357476292,0.6639196590719986,2.9786012755326507
Timestamp: 08/22/15 12:33:21,WK00001576,6067,0.6482688865528313,0.306020539531227,0.1960842479976269,2.4528183720648284
Timestamp: 08/22/15 12:37:02,WK00001576,3192,0.7015396198539648,0.2448371087415852,0.297523351976326,2.3585797961687973
Timestamp: 08/22/15 12:39:23,WK00001576,846,0.6077100321050091,0.3282179745467053,0.3315293283457901,1.098097583640083
Timestamp: 08/22/15 12:43:33,WK00001576,1326,0.701227661448419,0.3092300132671614,0.20896310713329613,2.3393363898614865
Timestamp: 08/22/15 12:48:53,WK00001576,5831,0.6374713754013127,0.28995666060635844,0.6492319714060386,1.4858732087781223
Timestamp: 08/23/15 12:53:07,WK00001576,2190,0.6395860442651364,0.32183971303621445,0.8121712454146198,1.7238513411009142
Timestamp: 08/24/15 12:55:42,WK00001576,5157,0.6404170810012217,0.2965141762075574,0.06326558667544549,1.559263312492957
Timestamp: 08/24/15 12:57:45,WK00001576,5154,0.6380586413614797,0.2830942951206329,0.06400358871580407,1.3374812538682426
Timestamp: 08/24/15 13:01:44,WK00001576,60,0.6465769809926982,0.2985054297086139,0.009572320582298054,2.0718666274559068
