Timestamp,Series_No,Product_No,Turning_Rotation_Speed,Drilling_Speed,Milling_Circle_Diameter,Turning_Cut_Speed,Drilling_Diameter,Turning_Shaft_Diameter
Timestamp: 04/22/15 11:01:53,XK00001402,9298,23.830627986470283,45.588994386414264,,0.356550740907823,1.6807321468985048,0.7306924882629108
Timestamp: 04/22/15 11:04:19,XK00001402,9735,25.277180235159374,44.9919665620421,,0.43348324821703454,1.6254239307014064,0.7308098591549296
Timestamp: 04/22/15 11:07:57,XK00001402,9972,34.24056409613973,43.474059262809305,,0.9876681807381182,,0.7331866197183097
Timestamp: 04/22/15 11:10:03,XK00001402,7035,30.18594412727956,42.306873401660106,49.17867234429157,0.7430911163378525,1.4316275622071981,0.3067488262910798
Timestamp: 04/23/15 11:10:20,XK00001402,3601,29.74032249404943,43.637870687183025,49.135520671565025,0.7282712380375154,,0.6392899061032863
Timestamp: 04/23/15 11:13:16,XK00001402,9131,27.62818333124541,45.19066157031124,,0.5775206879095827,1.6380105974658072,0.6350058685446011
Timestamp: 04/23/15 11:15:25,XK00001402,9178,23.632514272419783,45.06833332678612,49.145152444597905,0.36769345735174097,1.634215447597703,0.6399354460093897
Timestamp: 04/23/15 11:18:53,XK00001402,9044,26.53437013440235,44.666465012315314,,0.5317066535347656,1.5980570701846175,0.6313967136150234
Timestamp: 04/23/15 11:18:57,XK00001402,9148,27.090377078225387,44.595755044959745,49.17548218879089,0.5445636340469787,1.5956372269200918,0.6439553990610327
Timestamp: 04/23/15 11:24:30,XK00001402,8723,26.13518979186427,46.25272527999183,,0.5003428183768557,1.712120473559937,0.6424295774647887
Timestamp: 04/23/15 11:24:32,XK00001402,4779,30.38674230900013,46.19710010567212,49.13968286796383,0.7569622607072629,1.7177957894177442,0.7586854460093896
Timestamp: 04/23/15 11:26:01,XK00001402,8630,24.753225835316854,45.1689771803222,49.18450551297131,0.4072294903008743,1.6456705329794128,0.6401995305164319
Timestamp: 04/24/15 11:31:27,XK00001402,8454,26.643735347280632,43.34607422189573,49.13016558303065,0.5229815728665539,1.5101070833329515,0.5459507042253521
Timestamp: 04/25/15 11:35:29,XK00001402,7384,28.88451420083398,47.6577323313469,,0.6759272970208721,1.8293174869180944,0.5408450704225352
Timestamp: 04/25/15 11:35:52,XK00001402,7587,29.92018182794352,47.38714885626628,49.13414681436862,0.7223825446731429,1.8001400961889988,0.5449823943661971
Timestamp: 04/26/15 11:41:21,WK00001576,4246,32.57941550190597,43.45991726933819,49.17301275434362,0.8991414904937203,1.5019422884332223,0.6237382629107979
Timestamp: 04/26/15 11:46:06,WK00001576,6641,,46.0233892858686,49.19319497508037,1.0114192439744203,1.7067759276447625,0.23603286384976524
Timestamp: 04/26/15 11:48:05,WK00001576,1752,37.149990156951866,43.55537572526821,49.16812762099268,1.1645907013743728,,0.23870305164319244
Timestamp: 04/26/15 11:52:36,WK00001576,7732,27.897703885319547,45.994869599035205,49.140408574789355,0.5998650077310623,1.7041819949367465,0.5297241784037559
Timestamp: 04/27/15 11:55:38,WK00001576,6009,30.650893927734128,44.83428333483919,49.195789423146174,0.769328516772445,1.619069666013984,0.20378521126760565
Timestamp: 04/27/15 11:58:15,WK00001576,3170,37.08556293287041,40.8401129788145,,1.1522571602723262,1.3272957587230267,0.5235328638497652
Timestamp: 04/27/15 11:59:40,WK00001576,6808,27.84562521252036,41.54273435443764,49.18353217946564,0.6013044661090199,1.3747525410186798,0.3048415492957746
Timestamp: 04/27/15 12:00:17,WK00001576,2630,32.84678848184405,43.67817536857571,,0.9083998250610392,,0.5267018779342723
Timestamp: 04/27/15 12:02:56,WK00001576,3496,30.814109562073842,42.14942587434838,,0.7782597017084097,1.4198591158272045,0.5378521126760564
Timestamp: 04/27/15 12:08:05,WK00001576,6160,31.026719401542675,43.7420500390869,,0.7929487201562052,1.5399111960586154,0.2012323943661972
Timestamp: 04/27/15 12:08:39,WK00001576,8168,26.200368666893354,42.98286068957932,49.141865528187154,0.4899656320703061,1.4883284939522243,0.5448063380281689
Timestamp: 04/28/15 12:11:38,WK00001576,767,37.586484600103795,40.891024155310504,49.18475867939824,1.193183579154714,1.3278006181091506,0.1079225352112676
Timestamp: 04/28/15 12:16:00,WK00001576,3445,29.698444798396483,41.847258613848936,,0.7043565999855365,1.402833168253782,0.5366490610328637
Timestamp: 04/28/15 12:20:27,WK00001576,2222,38.61034056946507,42.61304756030971,49.1401777520077,1.2492897409319288,1.4582980649500228,0.5389671361502347
Timestamp: 04/28/15 12:24:42,WK00001576,6609,34.304454426687194,46.25060398097116,,0.9888786343741284,1.7234885142199008,0.2509976525821596
Timestamp: 04/28/15 12:30:18,WK00001576,7765,28.77606170696351,46.46909778009986,,0.6671596869005844,1.7352221427111958,0.5268779342723003
Timestamp: 04/28/15 12:32:25,WK00001576,2715,32.751221432789876,44.94058398576372,,0.8904393102997034,1.625702473810992,0.5379988262910798
Timestamp: 04/28/15 12:37:09,WK00001576,6155,31.125507811800922,44.203079026245184,49.178900212541606,0.8002114419722645,1.5715084300522357,0.19791666666666666
Timestamp: 04/28/15 12:42:35,WK00001576,3404,29.625964171304826,42.33727868762301,49.13720844774449,0.7068102222206917,1.4357708909622842,0.5283450704225352
Timestamp: 04/28/15 12:43:51,WK00001576,2913,34.55142545233281,39.50369459579433,49.13958499910441,1.0085730421816403,1.225766795279061,0.523268779342723
Timestamp: 04/28/15 12:45:56,WK00001576,3791,30.315335468976503,40.82337828654036,,0.7445632896789457,1.3155795391760805,0.6278755868544601
Timestamp: 04/28/15 12:47:57,WK00001576,4121,36.283443993056174,43.001716680874125,,1.1095314184174911,1.4791539802802474,0.6058098591549295
Timestamp: 04/28/15 12:52:42,WK00001576,2666,32.855378778388236,44.03219660513589,49.14321353323202,0.8989779156780434,1.5669298776884222,0.5299295774647887
Timestamp: 04/28/15 12:58:38,WK00001576,6825,28.230577876407107,41.650920604491645,49.16744253897673,0.6237796457830412,1.3859639011795015,0.2849471830985916
Timestamp: 04/28/15 13:04:25,WK00001576,2507,34.816113964600824,43.08303314333303,,1.0232947755925712,1.4883284939522243,0.5228873239436619
Timestamp: 04/28/15 13:06:28,WK00001576,3067,33.33375091719312,42.85888254681589,49.127081790667745,0.930351565324894,1.4701883739404595,0.5229460093896713
Timestamp: 04/28/15 13:10:44,WK00001576,1525,36.645847128514426,43.355030817760785,49.17688300608818,1.1348855148474275,1.5096544507798748,0.2311619718309859
Timestamp: 04/28/15 13:16:38,WK00001576,7139,28.658482023014837,42.43957244039739,49.16633846744752,0.6477924287244263,1.4420555198723102,0.3061032863849765
Timestamp: 04/28/15 13:18:12,WK00001576,2769,34.550351665264785,45.109580807743534,49.13984721378437,1.0061521349096203,1.6282964065190084,0.5483861502347417
Timestamp: 04/28/15 13:22:15,WK00001576,6976,29.41657569304007,42.06339541406578,49.16714154606946,0.697486457727102,1.413313352751942,0.28571009389671365
Timestamp: 04/28/15 13:24:07,WK00001576,8236,26.307639994988996,43.02481527021028,49.13212665338358,0.4973657567315342,1.5031260966489617,0.5464788732394366
Timestamp: 04/28/15 13:26:24,WK00001576,5491,30.272920879789535,42.20434394899454,49.18266760965467,0.7475730662874026,1.4261959715702777,0.11056338028169016
Timestamp: 04/28/15 13:30:45,WK00001576,876,37.40716215974372,40.82856368414643,49.17408691124032,1.1820932066518128,1.3236050625210167,0.10704225352112677
Timestamp: 04/28/15 13:36:26,YZ00001723,8403,26.72845714694776,42.854168548992185,,0.5206359100097456,1.47114586587966,0.5438967136150235
Timestamp: 04/28/15 13:40:01,YZ00001723,1819,34.86926642446803,39.74929388240932,49.190258909297725,1.0295760485145684,1.2432627843499091,0.2706279342723005
Timestamp: 04/28/15 13:40:07,YZ00001723,2544,32.511230023086426,42.3947894610722,,0.8961971438115341,1.4465122096256804,0.5275528169014084
Timestamp: 04/28/15 13:45:12,YZ00001723,3111,34.866581956797965,42.27081131830877,49.13636271307251,1.03497401743191,1.425342933297172,0.5170481220657277
Timestamp: 04/28/15 13:48:54,YZ00001723,2302,37.215491168101366,42.633789150734,,1.1687455016925692,1.4574798445656147,0.5404636150234741
Timestamp: 04/29/15 13:53:13,YZ00001723,2297,36.486389748912785,43.22940277575905,49.14530201776043,1.1304035648978776,1.5025167835967428,0.5411091549295775
Timestamp: 04/29/15 13:56:42,YZ00001723,363,36.27753816418205,40.0382619490024,49.17883022707422,1.1135226439200103,1.2649195111201923,0.10088028169014084
Timestamp: 04/29/15 13:59:56,YZ00001723,6468,33.313885856434666,45.83907197096177,49.16990957286706,0.9310385795507372,1.6908467435653334,0.2345657276995305
Timestamp: 04/29/15 14:02:31,YZ00001723,6455,31.42777887144979,46.27818086823983,49.17830893690414,,1.7259431753731238,0.2348004694835681
Timestamp: 04/29/15 14:08:02,YZ00001723,241,36.31351003096085,39.67104151853583,49.17602471465689,1.1142096581458536,1.2379182384347345,0.10176056338028172
Timestamp: 04/30/15 14:09:57,YZ00001723,1757,37.62567782808669,43.118623826901995,49.16972860780624,1.194394032790724,1.4918451007107432,0.2345657276995305
Timestamp: 04/30/15 14:15:02,YZ00001723,4060,38.41276374894858,41.695232184034474,49.11565883284921,1.229628048087552,1.3883837444440268,0.6241784037558684
Timestamp: 04/30/15 14:15:32,YZ00001723,6125,30.47908799685023,44.23607701101111,49.1788906103139,0.7598411774631785,1.5746246310907257,0.2007922535211268
Timestamp: 04/30/15 14:19:27,YZ00001723,2357,38.59691823111477,43.73780744104556,49.16577581383496,1.2547204248124055,1.5413039116065437,0.5348298122065728
Timestamp: 04/30/15 14:23:07,YZ00001723,1600,34.680816794029745,43.55891122363599,,1.010503225006629,,0.2397593896713615
Timestamp: 04/30/15 14:28:31,YZ00001723,4084,37.46192530021297,42.041003924403185,49.12596276182228,1.1938705933805576,1.4123906787014395,0.6080399061032863
Timestamp: 04/30/15 14:28:46,YZ00001723,3125,34.73772750863504,41.905476486971686,49.138888837594926,1.0225096164773215,1.4004829607666531,0.5196009389671361
Timestamp: 04/30/15 14:30:57,YZ00001723,186,36.78382876675555,39.55931977011404,49.18774386426882,1.1437185548939863,1.2297708524793542,0.10088028169014084
Timestamp: 05/01/15 14:32:32,YZ00001723,5937,31.75313635306119,44.92927039098682,,,1.626050652697974,0.20718896713615026
Timestamp: 05/01/15 14:34:05,YZ00001723,1982,33.528106376505534,40.465350151830016,49.171938782105144,0.9582247139162564,1.2948454864562997,0.2892605633802817
Timestamp: 05/01/15 14:37:42,YZ00001723,8080,26.75476493011436,42.86336084474841,49.14145004718018,0.5401274850458181,1.4724341277614936,0.5460974178403755
Timestamp: 05/01/15 14:40:29,YZ00001723,3025,30.545125901533734,42.06834511178067,49.1262859137166,0.7540833439513477,1.4135570779728293,0.5298122065727698
Timestamp: 05/01/15 14:43:21,YZ00001723,3335,30.62727061223759,40.99921040536452,49.16546965049738,0.7701463908508299,1.3342419275183186,0.5168720657276994
Timestamp: 05/01/15 14:48:44,YZ00001723,3820,32.793099128442826,40.16718978948072,49.18785650578626,0.9012679630975216,1.267826804826493,0.6280809859154928
Timestamp: 05/01/15 14:51:27,YZ00001723,2710,32.33405515686239,44.62969582929042,,0.8764373060777513,1.6046202422042288,0.5390551643192488
Timestamp: 05/01/15 14:56:41,YZ00001723,485,35.361597795157216,39.630972537034346,49.16613312750096,1.0567621828800875,1.2349587178953871,0.1079225352112676
Timestamp: 05/01/15 14:57:59,YZ00001723,2121,34.80000715858045,41.151472535070184,49.19696754262373,1.0248323788599352,1.3476119967784292,0.26566901408450705
Timestamp: 05/02/15 15:02:09,YZ00001723,1433,36.35270325894375,42.93902050981886,49.194157044434306,1.1179064489801542,1.4781790793966978,0.2394953051643192
Timestamp: 05/02/15 15:02:36,YZ00001723,5422,29.76233512894393,40.48750594160143,49.177926694377696,0.7157741221197919,1.2980835501052324,0.11261737089201874
Timestamp: 05/02/15 15:07:48,YZ00001723,5061,34.06983195232385,46.405223109588654,,0.9786715658758828,1.7353614142659883,0.10498826291079813
Timestamp: 05/02/15 15:13:23,YZ00001723,4185,32.39365033913775,43.24260196966542,49.13248489034071,0.8675061211417865,1.5003754834418035,0.6153755868544601
Timestamp: 05/02/15 15:16:36,YZ00001723,1204,35.713263059935215,43.23718087216816,49.188774257166116,1.0784849184019945,1.5009673875496723,0.19976525821596244
Timestamp: 05/03/15 15:20:35,YZ00001723,3173,35.323478354242354,40.64966746673685,49.14144635401568,1.0534252566402764,1.2994414477644625,0.5232394366197183
Timestamp: 05/03/15 15:24:36,YZ00001723,2317,36.85255113910911,42.91992881863286,,1.1662591644942784,1.4757070092991251,0.5360328638497652
Timestamp: 05/03/15 15:29:25,YZ00001723,3205,34.12942713459921,40.94311383126246,49.141662404139296,0.9842331096089012,1.3282880685509255,0.5277582159624413
Timestamp: 05/03/15 15:31:28,YZ00001723,8067,29.25282316516635,42.18925915595869,,0.69081260524748,1.4183445376688322,0.5484741784037558
Timestamp: 05/03/15 15:35:32,YZ00001723,520,34.719473128478626,39.438641425827214,49.17859035603952,1.0181585263803132,1.2208226550839156,0.10762910798122066
Timestamp: 05/03/15 15:41:09,YZ00001723,2608,32.6465271936575,43.15963560796823,49.12170638972857,0.8801013819489163,1.5032305503150558,0.5270833333333332
Timestamp: 05/03/15 15:41:13,YZ00001723,5118,33.68863754317519,44.95849717749381,49.19168631737948,0.9553785121234766,1.6285053138511978,0.10645539906103288
Timestamp: 05/03/15 15:42:10,YZ00001723,2669,30.88122125382537,44.08994307847629,49.16553631211672,0.7791430057130656,1.5581383607921255,0.5279636150234741
Timestamp: 05/03/15 15:44:58,XK00001402,8707,24.40263435760689,45.57956639076685,49.14360870183421,0.39780103792525146,1.6712964990612915,0.6385856807511737
Timestamp: 05/03/15 15:46:22,XK00001402,4660,29.487445639529682,45.67361064734975,49.131604070605924,0.7103107232761797,1.6742734285449878,0.7566314553990608
Timestamp: 05/03/15 15:51:08,XK00001402,9981,32.552033931671346,44.49275419251182,,0.9057826280102068,1.5910934924449769,0.7252934272300469
Timestamp: 05/03/15 15:55:53,XK00001402,7839,28.88021905256188,46.257439277815536,,0.6564291789921725,1.7192755496874184,0.530369718309859
Timestamp: 05/03/15 15:59:13,XK00001402,3611,31.25973119530397,44.15688184757288,49.133657470071526,0.7814984830588145,1.57880277773451,0.6360328638497652
Timestamp: 05/03/15 16:04:01,XK00001402,7652,28.726667501834388,46.64516559881521,49.139210142907,0.6549897206142147,1.7492885697452707,0.5347711267605634
Timestamp: 05/03/15 16:06:14,XK00001402,9931,29.90085366071908,44.01098361492923,49.17367013762578,0.7231349888252572,1.5669821045214694,0.7274647887323944
Timestamp: 05/03/15 16:08:14,XK00001402,7557,28.12051470193461,47.563688074764,49.132820968310796,0.6179890973080749,1.818471714588604,0.5372946009389672
Timestamp: 05/03/15 16:11:33,XK00001402,8940,26.078332766612377,45.24110134702488,49.16892165136157,0.4847933963985991,1.6497094080684045,0.6391725352112675
Timestamp: 05/03/15 16:17:04,XK00001402,8910,25.19423018415448,44.33342106607061,49.168338131369545,0.4420022246174932,1.579325046064983,0.6339201877934272
Timestamp: 05/04/15 16:18:14,XK00001402,8472,26.697209943268252,44.089471678693904,49.134807890815274,0.5230960752375278,1.5632914083194598,0.5474765258215962
Timestamp: 05/04/15 16:22:56,XK00001402,8527,25.1290513091254,43.47382356291812,,0.43014632197722347,1.5127532428740151,0.5475058685446009
Timestamp: 05/04/15 16:28:48,XK00001402,4848,28.722909247096304,45.40891966954875,49.12279218009347,0.689667581537741,1.6536786473799996,0.7642605633802816
Timestamp: 05/04/15 16:32:21,XK00001402,7610,27.48859101240224,47.435467333959245,,0.5953176278552414,1.8094016545827216,0.5388497652582159
Timestamp: 05/04/15 16:38:20,XK00001402,4768,28.17957299067595,45.8593421616037,49.12187812187812,0.6240740804512598,1.6895410727391509,0.7563967136150235
Timestamp: 05/04/15 16:38:25,XK00001402,3617,30.00876926105553,43.738514540719116,49.13316258602765,0.7174098702765618,,0.6326584507042252
Timestamp: 05/04/15 16:42:09,XK00001402,3613,30.52418705370725,45.275513531137925,,0.7634398234080726,1.6536612384356506,0.6401408450704225
Timestamp: 05/04/15 16:44:54,XK00001402,7327,24.87907367968932,46.84480340664909,,0.4209043448914723,1.7603780672956488,0.5399941314553991
Timestamp: 05/04/15 16:45:47,XK00001402,9554,24.524885015301464,48.58858191160468,,0.39951530199354657,1.89215855333505,0.7373532863849763
Timestamp: 05/05/15 16:47:34,XK00001402,7727,27.65126975320793,46.3314490436477,,0.5995378580997082,1.7278407503071764,0.5274647887323943
Timestamp: 05/05/15 16:52:42,XK00001402,7618,28.587612076525225,46.84338920730198,49.122426556807326,0.6484467279871343,1.7675505523674788,0.5392018779342723
Timestamp: 05/05/15 16:53:21,XK00001402,8900,25.489629006568,45.584280388590564,,0.4633912675154192,1.6717839495030664,0.640287558685446
Timestamp: 05/05/15 16:55:24,XK00001402,8598,24.859584444404675,44.6874423026308,,0.4165826982612858,1.6083109384062386,0.643456572769953
Timestamp: 05/05/15 17:00:11,XK00001402,9507,29.443420369740682,49.66068643664976,,0.6915650493995942,1.9795845309618076,0.7310739436619718
Timestamp: 05/05/15 17:05:43,XK00001402,7674,27.697442597132987,45.77307600142992,,0.585601283804027,1.6902026126244167,0.5336267605633802
Timestamp: 05/05/15 17:10:41,XK00001402,9827,26.6818547881955,44.85785332395771,49.17301460092588,0.5273621064303843,1.6114445483890771,0.7237089201877933
Timestamp: 05/05/15 17:12:21,XK00001402,4827,29.88152549349464,45.48717203342224,49.093824844286935,0.7187511837651134,1.666630901975732,0.7615610328638496
Timestamp: 05/06/15 17:18:06,XK00001402,8465,26.733557635520874,42.73584720361721,,0.5284776866733014,1.4649134638026815,0.5489436619718309
Timestamp: 05/06/15 17:23:54,XK00001402,8722,25.486998228251338,45.29861212047407,,0.4580718145096026,1.6436162775462184,0.6380281690140844
Timestamp: 05/06/15 17:28:06,XK00001402,8670,26.556168011883244,45.83530077270281,49.138495515575,0.5276434551133486,1.6906378362331445,0.6342723004694835
Timestamp: 05/06/15 17:30:23,XK00001402,4493,30.424324856380977,45.69199523886219,49.133807043234036,0.7492415294073079,1.7055921194290231,0.7365316901408449
Timestamp: 05/06/15 17:30:35,XK00001402,9748,26.48723088211608,43.73450764256897,49.13768301938357,0.5042718854494175,,0.7269072769953052
Timestamp: 05/06/15 17:35:36,WK00001576,437,35.07758111566476,40.56505120580136,49.18672141167521,1.040110266644168,1.3041766806274184,0.1079225352112676
Timestamp: 05/06/15 17:37:53,WK00001576,5444,31.073966032535747,42.438865340723844,,0.7973325252163491,1.4364672487362482,0.1090962441314554
Timestamp: 05/06/15 17:42:13,WK00001576,1163,34.68403815523381,42.205758148341644,49.17850338201539,1.0142327308040648,1.424054671415338,0.2015258215962441
Timestamp: 05/06/15 17:47:32,WK00001576,5533,31.264563237110075,42.50886820840584,,0.8073433039357821,1.4472782031770408,0.11056338028169016
Timestamp: 05/06/15 17:52:13,WK00001576,3256,34.655045904397156,39.765085775118735,49.144413811696616,0.9943093182546049,1.2460830333344637,0.5173122065727699
Timestamp: 05/07/15 17:54:48,WK00001576,1483,35.659036812999986,43.77151252548505,,1.076489305650735,1.5385010715663376,0.2306631455399061
Timestamp: 05/07/15 17:56:41,WK00001576,2658,31.480931331317,43.705280856062004,,,,0.5275234741784037
Timestamp: 05/07/15 18:01:16,WK00001576,5107,31.8857490559622,45.455116848221046,49.178159179083394,0.8454889509516609,1.6655863653147858,0.10616197183098593
Timestamp: 05/07/15 18:03:48,WK00001576,9404,36.49444315192297,44.377025545939865,49.14256168969662,1.137011987451229,1.5909019940571365,0.7376467136150233
Timestamp: 05/07/15 18:08:28,WK00001576,2438,36.54759561179019,42.21825024257447,,1.1153546818555926,1.4301826198262222,0.5285211267605633
Timestamp: 05/07/15 18:12:37,WK00001576,1922,33.7858152728314,40.77034581102369,49.179691103720685,0.9574068398378714,1.3174422962214345,0.2898474178403756
Timestamp: 05/07/15 18:16:37,WK00001576,5237,31.48844784079317,43.56998911852169,49.17335806522498,0.820265714374266,,0.10586854460093896
Timestamp: 05/07/15 18:21:56,WK00001576,6834,27.60617069635091,41.476502685014594,49.17428504951611,0.5817736331171851,1.3734990970255443,0.304137323943662
Timestamp: 05/08/15 18:26:34,WK00001576,4129,34.4413622778603,43.419848287836714,49.11699206523606,0.9958469215219689,1.5096718597242242,0.6120305164319247
Timestamp: 05/08/15 18:28:21,WK00001576,9413,38.075594609588926,44.73033968282651,,1.2224961861240344,1.617746586243452,0.7367077464788729
Timestamp: 05/08/15 18:34:01,WK00001576,6688,33.808364801259906,46.2117134989256,49.18299907116912,0.9645387018013892,1.7173083389759694,0.2490903755868545
Timestamp: 05/09/15 18:39:56,WK00001576,3058,33.96460081965746,41.84183751635168,49.13039825239456,0.9606129062251408,1.4000303282135766,0.5218309859154929
Timestamp: 05/09/15 18:45:23,WK00001576,5168,33.867423090001246,45.82398717792592,49.171192393558385,0.9661417349950238,1.692291685946309,0.10674882629107983
Timestamp: 05/09/15 18:47:11,WK00001576,6306,30.74270272205022,44.39281743864928,49.169333439204046,0.7732543123486932,1.588133971905629,0.2180164319248826
Timestamp: 05/09/15 18:48:28,WK00001576,173,37.75077402151153,43.375536708293886,,1.2028672082427934,1.5115172078252288,0.10234741784037557
Timestamp: 05/09/15 18:50:52,WK00001576,5349,28.50707804642339,41.274507878268864,,0.6389593886778677,1.3562468331755841,0.11115023474178402
Timestamp: 05/09/15 18:56:22,WK00001576,5998,30.348622868085254,44.815191643653186,49.172154462912324,0.7507464177115366,1.6175550878556122,0.2061326291079812
Timestamp: 05/09/15 18:57:49,WK00001576,5085,34.12942713459921,46.44552779098133,49.184629787956965,0.9819430621894232,1.738199072194892,0.10645539906103288
Timestamp: 05/09/15 18:58:52,WK00001576,2622,32.341571666338574,43.494093753560044,49.16703813746329,0.8897195811107246,,0.5277582159624413
Timestamp: 05/09/15 19:04:45,WK00001576,1206,33.3546897650196,42.78911537902506,49.19388005709632,0.9339502112697882,1.4686389778933897,0.21100352112676055
Timestamp: 05/10/15 19:06:52,WK00001576,3201,33.91628040159637,39.9123982071095,,0.9655528656585866,1.2512534898061467,0.5259683098591549
Timestamp: 05/10/15 19:10:07,WK00001576,1599,34.48753512178535,43.3753010084027,49.17051118936516,1.0015066101443937,1.5118653867122112,0.2345657276995305
Timestamp: 05/10/15 19:11:40,WK00001576,4044,40.6483884245754,42.3405784860996,49.111077462278935,1.3765836624917782,1.4333858655864569,0.6281103286384976
Timestamp: 05/10/15 19:14:38,WK00001576,3096,33.44649855933568,42.758474393170985,49.14541835244238,0.9321836032604764,1.4678207575089817,0.5148474178403756
Timestamp: 05/10/15 19:16:55,WK00001576,916,38.739195017628006,41.14345873876989,49.18073811585826,1.2626047309280377,1.346550051173134,0.10645539906103288
Timestamp: 05/10/15 19:18:26,WK00001576,2403,35.183886035399176,42.387011364663074,49.17953266696335,1.0564023182855982,1.4363976129588518,0.5285798122065727
Timestamp: 05/11/15 19:23:24,WK00001576,792,37.66379726900156,40.45827915509446,49.17474337123136,1.1984179732563784,1.2952458921763288,0.10938967136150236
Timestamp: 05/11/15 19:24:33,WK00001576,5463,32.764643771140186,42.44051523996213,49.17329158826386,0.8977020321157626,1.4354053031309528,0.10968309859154933
Timestamp: 05/11/15 19:25:06,WK00001576,6460,33.14046924494873,46.38566001862029,49.17913565177891,0.921812959946554,1.7319492611735643,0.24735915492957744
Timestamp: 05/11/15 19:30:48,WK00001576,5401,28.50707804642339,41.274507878268864,,0.6389593886778677,1.3562468331755841,0.11115023474178402
Timestamp: 05/11/15 19:31:07,WK00001576,9964,33.690248223777225,43.244723268686094,49.177238842488386,0.961103630672172,1.50063661760704,0.7262910798122064
Timestamp: 05/12/15 19:32:24,WK00001576,4087,37.36313688995472,42.430615844532355,49.14185814185814,1.1723114326743278,1.444074957416806,0.6110622065727699
Timestamp: 05/12/15 19:35:54,WK00001576,2989,31.01276016965836,43.42809778402819,49.12814357546336,0.7929487201562052,,0.5290199530516431
Timestamp: 05/12/15 19:36:37,WK00001576,2022,32.91819532186767,40.62209057946818,49.177593386281,0.9067967918674044,1.3088770956016762,0.28535798122065725
Timestamp: 05/13/15 19:41:30,WK00001576,4006,39.918750111852816,40.14904089785946,49.10661427297286,1.338307155623358,1.266869312887292,0.6313967136150234
Timestamp: 05/13/15 19:46:53,WK00001576,5745,32.17781913846484,46.24400438401797,49.16887179364074,0.8630568861553718,1.7234014694981552,0.1164319248826291
Timestamp: 05/14/15 19:49:29,WK00001576,3497,32.3651949818351,42.78039448305121,,0.8717263513862535,1.4668110387367337,0.5353579812206573
Timestamp: 05/14/15 19:50:56,WK00001576,724,37.76258567925979,43.010908976630354,49.17947413030592,1.2027363483902516,1.4841677562527893,0.11232394366197183
Timestamp: 05/14/15 19:52:22,WK00001576,1896,32.65189612899762,40.71967033441887,,0.889588721258183,1.3157710375639209,0.2846537558685446
Timestamp: 05/14/15 19:56:11,WK00001576,1835,33.36972278397194,41.395186222555694,49.166960581008645,0.9370581327676514,1.3629492767499884,0.2726232394366197
Timestamp: 05/14/15 19:56:46,YZ00001723,5064,34.50632639547577,45.21847415747109,49.18624979456772,1.0051052560892877,1.648281874631778,0.10557511737089204
Timestamp: 05/15/15 20:01:12,YZ00001723,1545,34.3049913202212,42.81457096727307,,0.9913976865355544,1.47076286910398,0.25143779342723005
Timestamp: 05/15/15 20:05:17,YZ00001723,2437,36.24586144567533,42.21000074638299,49.137394952552064,1.1027921360115982,1.4254125690745685,0.5279929577464788
Timestamp: 05/15/15 20:07:22,YZ00001723,1934,34.96966551532831,39.675048416685975,49.176560592826775,1.0312772265976091,1.2355854398919546,0.2810446009389671
Timestamp: 05/15/15 20:09:57,YZ00001723,5549,29.92716144388568,41.47414568610273,49.17183869734701,0.7264392001019329,1.3712533432045104,0.11261737089201874
Timestamp: 05/16/15 20:11:35,YZ00001723,3350,31.464824525296635,40.73451942756353,49.17244733085768,0.8187608260700375,1.3154576765656367,0.5165786384976525
Timestamp: 05/16/15 20:14:55,YZ00001723,3925,38.971669917855294,39.589489356185744,49.07754352856015,1.2838040270397781,1.2335660023474588,0.633069248826291
Timestamp: 05/16/15 20:18:19,YZ00001723,4110,36.411761547685096,42.1859593574821,49.109522640021716,1.1094659884912204,1.398916155775234,0.6107100938967136
Timestamp: 05/17/15 20:18:47,YZ00001723,2826,33.524885015301464,44.617203735057615,49.13489468018119,0.9437974151735442,1.6021829899953548,0.5419014084507042
Timestamp: 05/17/15 20:20:48,YZ00001723,5999,29.921792508545558,44.69498469914873,49.185379869668225,0.7229714140095803,1.6073708554113872,0.19850352112676056
Timestamp: 05/17/15 20:24:31,YZ00001723,429,33.68219482076704,39.89307081603231,49.17332445742797,0.9550513624921224,1.2542652371785417,0.10821596244131457
Timestamp: 05/17/15 20:25:21,YZ00001723,221,36.563165524276535,39.67693401581546,49.182330423735216,1.13059985467669,1.2383012352104146,0.10029342723004696
Timestamp: 05/17/15 20:30:16,YZ00001723,692,37.670776884943706,42.61846865780697,49.16678146253008,1.197109374730963,1.4556867232976571,0.1120305164319249
Timestamp: 05/17/15 20:30:23,YZ00001723,7098,31.778907242693773,40.94523513028311,,,1.331125726479829,0.2925176056338028
Timestamp: 05/17/15 20:31:20,YZ00001723,3460,30.73357553197201,41.573611040182904,49.13344695969465,0.7864057275291249,1.3790351413285593,0.5372065727699529
Timestamp: 05/18/15 20:36:07,YZ00001723,2336,38.20176459008179,43.33735332592188,49.14063201124199,1.244578786240431,1.5041706333099076,0.5418427230046948
Timestamp: 05/18/15 20:37:42,YZ00001723,5070,34.282441791792685,45.29531232199747,49.17236368068161,0.9907761022359816,1.6534175132147633,0.10674882629107983
